type,text
Retweet,"Estoy contenta con el trabajo que hicimos como Comisión Experta para escribir un anteproyecto de NC democrático. Aún hay desafíos pendientes, pero hemos avanzado en acuerdos importantes. Siempre hay renuncias, pero de eso se trata, en parte, la democracia, de diálogo y respeto."
Retweet,"#AgendaEconómica | Representante senior de Eramet en Chile, Hubert Porte, por asociación pública-privada del litio: ""Es muy bueno que el Gobierno tenga la voluntad de lanzar y desarrollar la industria del litio en Chile, faltaba eso""

📡En vivo: https://t.co/Esutw9tjY5 https://t.co/bevxvTUTUO"
Retweet,"A 50 años del Golpe de Estado: siete Sitios de Memoria se convertirán en Monumentos Históricos

https://t.co/vkupgh9Ikx"
Retweet,"Ministra de la Mujer responde a dichos de Pablo Milad: ""Tratar de 'caramelo' la pensión de alimentos no me parece"" https://t.co/YUnjJazXvn"
Retweet,"¡Visita el nuevo #PortalPaciente! 🙌🏽 Para mejorar la calidad de la atención médica y la satisfacción del paciente, lanzamos https://t.co/HiDm4rUjNp 📲 Ingresa con clave única y conoce las prestaciones de salud.

Trabajamos por reducir los tiempos de espera y mejorar la salud👇🏽 https://t.co/YsFfufcBxk"
Retweet,"En este #DíaInternacionalDeLosMuseos, compartimos contigo algunas exposiciones que se encuentran disponibles de norte a sur 🏛👇🏽

📌Recuerda que puedes revisar más detalles en las redes de @ChileCulturaGob y https://t.co/nVPwIuuPaQ https://t.co/U29odIOcTI"
Retweet,"El #CopagoCero tiene efectos reales en la vida de las personas 👏🏽 Conoce la historia de Aymará Pérez (9 años), quien tiene Síndrome de Turner y es usuaria del Hospital Félix Bulnes👇🏽

https://t.co/3b2E2NYPhj"
Retweet,Más áreas verdes en Santiago: inicia programa que busca plantar 30 mil árboles en 34 comunas de la RM https://t.co/GABcJ9KR8v https://t.co/wME82aqhdu
Retweet,"[VIDEO] Gobierno inauguró 38 microbancos de alimentos que recuperarán frutas y hortalizas a lo largo del país

https://t.co/AG38J2Z1Ef https://t.co/hpxVle6RCh"
Retweet,🚨 AHORA |  El PIB de Chile cae en el primer trimestre más suave que lo anticipado y cuenta corriente sorprende con superávit https://t.co/06uuj7Veaf https://t.co/5s0YY3d6jo
Retweet,"¿Ya conoces el Plan #CallesSinViolencia?  El subsecretario de @SubseInterior, @DrManuelMonsalv, entrega detalles del plan que busca dar #MásSeguridad y detener la tendencia al alza de los delitos 🇨🇱

Puedes ver #GobiernoInforma completo aquí📲https://t.co/khQNOWRBYc https://t.co/Ml3T02jvki"
Retweet,"💻Avanzamos en una de las prioridades que nos encargó el Presidente @GabrielBoric, reducir los #TiemposDeEspera de atenciones en #Salud. Junto al Subsecretario @AraosFernando y Jefa Depto. Salud Digital, María José Letelier, presentamos #PortalPaciente➡️ https://t.co/7Q30KFFEhw https://t.co/qmR2DmfKVP"
Retweet,"Gracias a #CopagoCero, más de 685 mil personas se han atendido de manera gratuita en el sistema público de salud 🏥 Porque la salud es un derecho, revisa más información sobre la gratuidad en atenciones, exámenes e intervenciones en la red pública ☝🏽 https://t.co/xBBa8Dk3R1"
Tweet,CODELCO es una tremenda empresa. Orgullo de 🇨🇱
Retweet,"El #RoyaltyParaChile ¡Será ley!
✅+ descentralización 
✅+ equidad territorial 
✅+ recursos para las regiones
Esta ley permitirá que las regiones de Chile reciban más de 390 mil millones de pesos. Gran trabajo del ministro Mario Marcel y el subsecretario @nico_cataldo 👏👏 https://t.co/lRf7dFeHY3"
Retweet,"¡Hoy es un buen día para el país, hoy logramos el #RoyaltyParaChile! 🇨🇱

El Royalty entregará importantes recursos al 89% de las comunas más necesitadas para seguridad, obras públicas y mucho más. ¡Así avanzamos juntos/as en descentralización, desarrollo y justicia territorial! https://t.co/mxAFJKRtZg"
Retweet,"Paso a reportar que se aprobó 🥰#SalarioMínimo a 500 mil y subsidio Pymes en el @Senado_Chile  👏🏼👏🏼👏🏼 

Y bueno… queda un último paso (esperemos) q es 3 trámite y será 👀 el 29 de mayo, para q se pague a fin de mes, primer reajuste de 410 a 440.

Así que atentti ese día 📍 https://t.co/8NdRm4IlHT"
Retweet,"¡#RoyaltyParaChile será ley! 🇨🇱 Hoy se aprobó en el Congreso el proyecto de ley de royalty minero, iniciativa que nos permitirá recaudar más de 390 mil millones de pesos para seguir avanzando en descentralización y desarrollo para todas las regiones del país. https://t.co/pcQuCwkiyw"
Tweet,"El Royalty Minero será Ley! Gracias a un acuerdo transversal, aprobamos un proyecto que permitirá distribuir mejor la riqueza que generamos entre todas y todos. Avanzamos en descentralización y en la entrega de más recursos para todas las regiones de Chile."
Tweet,"Hoy estuve junto Aymará, una de las 685 mil personas beneficiadas por #CopagoCero, que establece la gratuidad en la salud pública para todas y todos los usuarios de Fonasa.

Muchas gracias Aymará por recibirme junto a tu familia! Seguiremos trabajando para que nunca te falten tus… https://t.co/I0YTMu99vD"
Retweet,"Hace casi un año, el Presidente @GabrielBoric anunció #CopagoCero, salud pública gratuita para todas las y los usuarios de @Fonasa. Hoy, más de 685 mil personas se han beneficiado de esta medida.

Avanzamos en el derecho a la salud, presentes por un mejor futuro 🇨🇱 https://t.co/fSCzsR2D0P"
Retweet,"🔴 #Nacional 

@GabrielBoric destaca baja de 32% en listas de espera: ""Es significativa, pero aún insuficiente""

Más detalles ⬇ https://t.co/WtFVi52jCX"
Retweet,AHORA | Presidente @GabrielBoric se reúne con beneficiaria de #CopagoCero y realiza balance tras su implementación. https://t.co/atk4haVgbg
